SGS GEOSOL LABORATÓRIOS LTDA.;;;;;Final Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Client:;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS CPRM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
File Created:;13/10/2014 14:40:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job Number:;GY1400887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Number of Samples:;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Project:;4.068.087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shipment ID:;3768/SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P.O. Number:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Received:;10/10/2014 14:40:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Method;PREPS80P;PREPS80P;PREPS80P;PREPS80P;PREPS80P;PREPS80P;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B
HHE-756;;SOLO;1355;1355;1165;85,98;190;14,02;0,21;5,03;18;242;3,2;0,28;1,13;0,87;82,07;12,8;22;9;28,1;3,74;13,3;0,6;1,85;0,04;1,09;39,6;33;0,34;0,89;0,21;0,81;0,04;9,2;21,2;2229;38,7;134,5;0,09;0,66;12,3;<2;1,5;22,1;0,52;0,82;<0.05;9,5;0,34;0,61;1,5;43;1,4;27,7;2,4;164;83,2
HHE-757;;SOLO;1610;1610;1330;82,61;280;17,39;0,31;5,18;<1;220;3,4;0,28;1,12;0,97;85,22;13,3;25;10;16,4;3,73;14,1;<0.1;2,41;0,04;0,9;41,8;34;0,38;0,9;0,22;0,77;0,03;10,5;22,6;1469;51,1;126,5;0,06;0,79;12,9;<2;1,6;19,8;0,61;0,91;<0.05;9,9;0,34;0,65;1,5;47;1,3;33,9;2,6;139;95,7
HHE-758;;SOLO;1745;1745;1455;83,38;290;16,62;0,21;5,13;29;267;3;0,29;0,96;0,54;83,94;12,1;25;9;19,2;3,49;14,2;0,4;2,57;0,04;0,8;39,5;29;0,31;0,88;0,17;0,8;0,04;10,9;19,6;557;30,7;119,4;0,03;0,64;12,7;<2;1,7;26,3;0,55;0,77;<0.05;10;0,38;0,64;1,5;46;1,2;23,3;2,1;118;104,2
HHE-759;;SOLO;1605;1605;1350;84,11;255;15,89;0,34;5,23;32;312;2,9;0,26;0,48;0,45;86,6;11;29;8;19,1;3,06;13,3;0,4;2,94;0,03;0,92;42,1;36;0,35;0,66;0,13;1,43;0,06;11,2;19;633;45;116,9;0,03;1,01;12,2;<2;1,6;31,1;0,62;0,84;<0.05;9,9;0,37;0,59;1,7;54;1,5;26,4;2,4;124;116,6
HHE-760;;SOLO;1985;1985;1635;82,37;350;17,63;0,27;5,52;<1;335;2,9;0,23;1,27;0,66;77,79;10,2;28;7;22,4;3,29;13,2;0,3;2,3;0,03;1,44;35,8;43;0,35;0,61;0,14;1,43;0,06;8,4;18,4;1363;102,5;128,6;0,07;2,99;11,3;<2;1,7;28,3;0,39;0,79;<0.05;8,9;0,27;0,58;1,4;57;1,4;26,7;2,4;139;90,6
HHE-761;;SOLO;1540;1540;1270;82,47;270;17,53;0,26;4,57;15;305;2,6;0,27;5,19;0,28;67,46;12,2;20;8;25,5;3,38;12,5;0,1;2,41;0,04;1,14;33,7;22;0,26;0,65;0,14;0,78;0,04;10,1;21,4;1517;18,9;127,9;0,08;0,54;12;<2;1,8;67,5;0,5;0,65;<0.05;8,4;0,31;0,84;1,5;43;1,1;18,7;1,8;156;98,7
HHE-762;;SOLO;1710;1710;1250;73,1;460;26,9;0,18;4,95;<1;427;2,9;0,27;3;0,2;78,8;8,6;20;6;14,6;2,54;13;<0.1;2,48;0,04;1,6;40,6;21;0,32;0,97;0,08;0,69;0,11;9,9;18,9;1078;16;149,1;0,07;0,33;11,8;<2;1,9;39,1;0,66;0,72;<0.05;11,2;0,28;0,56;1,9;52;1;21,3;2,2;67;88,3
HHE-763;;SOLO;1750;1750;1440;82,29;310;17,71;0,53;4,31;11;362;2,1;0,2;12,3;0,16;62,31;7,8;16;6;17,5;2,34;11,9;<0.1;2,61;0,03;1,59;31,4;22;0,26;0,69;0,07;0,75;0,09;12,9;20,3;1662;12,9;124,1;0,08;0,29;10,5;<2;1,7;163,4;1,17;0,61;<0.05;9,5;0,26;0,54;2,1;52;1;18,9;1,8;82;93,3
HHE-764;;SOLO;1585;1585;1265;79,81;320;20,19;0,65;3,3;18;216;1,8;0,2;14,44;0,22;53,57;9,2;11;7;14,8;2,02;8,8;<0.1;1,79;0,03;0,71;26;15;0,21;0,56;0,1;0,5;0,04;7,5;15,6;1307;12,8;91,4;0,09;0,46;8,7;<2;1,2;68,1;0,45;0,52;<0.05;6,6;0,25;0,42;1,3;26;0,8;16,4;1,5;88;69,9
HHE-765;;SOLO;1740;1740;1490;85,63;250;14,37;0,76;2,34;20;182;1,3;0,14;>15;0,15;37,91;7,4;9;5;11,4;1,56;6,3;<0.1;1,36;<0.02;0,5;19,6;12;0,15;0,44;0,07;0,49;0,03;5,8;15,2;1057;8,7;65,6;0,08;0,36;6,6;<2;0,9;77,7;0,28;0,4;<0.05;4,7;0,18;0,29;1;21;0,5;13,2;1,1;71;54,4
HHE-766;;SOLO;1330;1330;1010;75,94;320;24,06;0,57;3,79;<1;226;1,9;0,22;12,06;0,27;62,42;8,8;14;8;21;2,49;10,3;<0.1;2,03;0,03;0,75;28,9;19;0,24;1,43;0,14;0,43;0,06;8,6;14,7;1756;15;99;0,06;0,4;9,6;<2;1,3;42,8;0,44;0,63;<0.05;7,4;0,28;0,47;1,4;30;1,1;23,3;1,8;128;79,1
HHE-767;;SOLO;1340;1340;1040;77,61;300;22,39;0,42;4,11;<1;220;2,2;0,22;10,02;0,19;66,22;9,5;15;9;11,8;2,59;11,2;<0.1;2,28;0,03;0,61;32,3;20;0,25;1,33;0,12;0,49;0,04;9,5;17,1;917;15,1;92,1;0,05;0,49;10,5;<2;1,5;35,3;0,5;0,62;<0.05;8,1;0,32;0,49;1,3;33;0,9;20,8;1,8;97;90,9
HHE-768;;SOLO;1535;1535;1235;80,46;300;19,54;0,42;4,25;<1;196;2,5;0,31;2,11;0,32;72,18;11;18;9;28,8;2,76;11,8;<0.1;2,46;0,03;0,71;34,2;20;0,27;1,14;0,15;0,89;0,05;10,9;14,9;1914;17,5;101,9;0,09;0,52;10,9;<2;1,4;24,7;0,55;0,66;<0.05;8,7;0,34;0,53;2,1;32;1,1;22,5;1,9;116;100,8
HHE-769;;SOLO;1535;1535;1295;84,37;240;15,64;0,49;4,28;<1;194;2,4;0,27;3,08;0,2;72,15;10,1;17;8;15,4;2,58;11,7;<0.1;2,69;0,03;0,62;33,8;25;0,27;0,72;0,11;0,92;0,05;10,8;18,2;590;16;93,2;0,04;0,49;11,3;<2;1,5;29,4;0,55;0,65;<0.05;8,3;0,36;0,48;1,3;35;0,9;20,1;1,9;82;110,2
HHE-770;;SOLO;1770;1770;1400;79,1;370;20,9;0,38;4,41;<1;335;2,5;0,3;5,91;0,22;80,34;9,5;20;7;22,8;2,63;12,7;<0.1;2,76;0,04;1,61;38,5;28;0,32;2,46;0,1;0,51;0,05;11,1;20,9;1316;13,6;139,9;0,06;0,49;11,9;<2;1,7;43,8;0,52;0,78;<0.05;9,4;0,3;0,53;1,5;41;1,2;24;2,2;75;106,7
HHE-771;;SOLO;1525;1525;1225;80,33;300;19,67;0,3;4,25;3;207;2,5;0,28;2,52;0,19;70,41;10,2;14;8;20,5;2,46;11,7;0,1;2,58;0,03;0,76;34;28;0,27;0,84;0,09;0,61;0,07;11;39,8;859;14,6;94,4;0,06;0,45;11,1;<2;1,5;25,7;0,51;0,64;<0.05;8,7;0,34;0,46;1,4;33;0,9;18,2;1,9;80;103,5
HHE-772;;SOLO;1645;1645;1245;75,68;400;24,32;0,37;5,47;<1;559;3,7;0,26;2,17;0,4;93,32;10,7;23;9;18,3;3,13;17,1;<0.1;3,65;0,04;2,42;44,6;34;0,39;1,07;0,13;0,66;0,14;18,1;22,5;1265;21,1;174,1;0,05;0,73;13,5;<2;1,9;36,9;1,14;0,9;<0.05;10,9;0,36;0,83;2,1;50;1,2;29,4;2,7;102;140,1
HHE-773;;SOLO;1915;1915;1575;82,25;340;17,76;0,14;5,68;<1;587;3,3;0,29;0,95;0,26;98,63;10;26;6;13,1;3,49;17,8;<0.1;3,11;0,05;2,32;48,1;32;0,34;0,75;0,08;0,93;0,1;16,1;22;881;25,8;169,1;0,06;0,57;12,4;<2;2,2;39,9;1,35;0,83;<0.05;12,4;0,35;0,81;2,7;65;1,1;23,9;2,3;88;111,4
HHE-774;;SOLO;2005;2005;1590;79,3;415;20,7;0,16;6,34;<1;637;3,9;0,37;0,76;0,13;105,57;10,9;33;8;17,6;3,86;21,5;<0.1;3,55;0,06;2,8;52,9;41;0,39;0,69;0,07;0,8;0,26;15,6;28,4;666;20,5;198,2;0,05;0,5;14,7;<2;2,8;79,3;1,05;0,92;<0.05;14,9;0,43;1,12;3;85;1,3;25,4;2,6;95;131,2
HHE-775;;SOLO;1600;1600;1300;81,25;300;18,75;0,27;5,17;15;309;2,8;0,34;2,32;0,37;85,4;11,6;25;10;24;3,31;14,6;<0.1;2,61;0,04;1,14;41,2;24;0,29;0,77;0,15;0,81;0,06;13,4;20,9;1620;20,3;148,2;0,09;0,53;12,7;<2;1,8;54,1;0,99;0,73;<0.05;10,3;0,38;1,38;2,4;42;1,2;23,7;2,1;134;100,6
HHE-776;;SOLO;1340;1340;1090;81,34;250;18,66;0,36;5,01;<1;299;2,9;0,34;1,8;0,39;82,43;11,4;25;10;24,4;3,15;14,6;<0.1;2,65;0,04;1,13;39,8;24;0,29;0,75;0,16;0,68;0,07;14,5;19,9;1662;20,3;149,8;0,09;0,53;12,8;<2;1,8;52,2;1,56;0,74;<0.05;10,2;0,37;1,36;2,4;43;1,2;23,4;2;141;100,9
HHE-777;;SOLO;1540;1540;1210;78,57;330;21,43;0,47;3,83;<1;236;1,9;0,23;7,51;0,32;61,09;9,6;22;8;16,4;2,62;10,6;<0.1;2,05;0,03;0,69;30,4;18;0,22;0,55;0,14;0,67;0,04;10,9;17,1;1549;15,3;114,6;0,09;0,46;9,8;<2;1,3;99,9;1,44;0,56;<0.05;7,7;0,29;0,55;1,6;31;0,8;18,2;1,6;100;82,9
HHE-778;;SOLO;1410;1410;1120;79,43;290;20,57;0,34;4,66;<1;257;2,4;0,3;5,32;0,32;69,26;11,4;18;9;27,1;3,3;12,6;<0.1;2,29;0,03;0,85;33,5;20;0,24;0,68;0,16;0,69;0,05;11,4;19,1;1522;17,8;113,8;0,09;0,63;11,3;<2;1,7;54,7;0,7;0,62;<0.05;8,5;0,34;0,57;1,6;34;1;20,2;1,7;117;93,3
HHE-779;;SOLO;1255;1255;1030;82,07;225;17,93;0,3;4,96;<1;265;2,7;0,3;2,39;0,23;75,73;11,3;23;10;20;3,49;13,3;<0.1;2,52;0,03;0,87;35,6;26;0,26;0,8;0,13;0,84;0,06;11,4;20,8;840;16,8;118,9;0,06;0,51;12,3;<2;1,7;49,2;0,7;0,64;<0.05;9;0,38;0,59;1,5;37;1;19,5;1,9;111;103,6
HHE-780;;SOLO;1515;1515;1225;80,86;290;19,14;0,34;4,36;7;222;2,3;0,3;3,96;0,22;69,7;10,4;21;9;36,5;3,43;11,3;0,1;2,44;0,03;0,72;32;24;0,25;0,83;0,14;0,8;0,04;10,8;19,7;660;16,5;94,9;0,05;0,5;10,8;<2;1,5;41,7;0,69;0,61;<0.05;8,4;0,35;0,54;1,3;38;1;18,8;1,8;105;102,9
HHE-781;;SOLO;1515;1515;1225;80,86;290;19,14;0,34;4,43;<1;187;2,5;0,27;1,25;0,27;73,75;11,1;22;9;17,8;2,65;12,7;<0.1;2,6;0,03;0,58;34,2;24;0,27;0,73;0,13;0,62;0,03;11,5;20,4;595;16,6;101;0,04;0,55;11,5;<2;1,4;25,6;0,72;0,65;<0.05;8,6;0,38;0,55;1,3;32;0,9;20,1;1,8;86;106,5
HHE-782;;SOLO;1360;1360;1120;82,35;240;17,65;0,38;3,57;<1;149;1,8;0,24;4,38;0,15;57,52;8;20;6;12,8;2,45;9,8;<0.1;2,45;0,02;0,42;26,5;23;0,23;0,69;0,07;0,71;0,03;9,7;14,6;485;12,9;68,1;0,04;0,37;9,3;<2;1,2;51;0,6;0,53;<0.05;7,2;0,32;0,41;1,2;31;0,7;16,5;1,6;63;99,2
HHE-783;;SOLO;1360;1360;1070;78,68;290;21,32;0,41;3,52;<1;143;1,9;0,21;0,67;0,16;62,66;9,1;21;6;10,7;2,17;10;<0.1;2,66;0,03;0,37;28,3;23;0,24;0,48;0,09;0,51;0,05;10;12,7;306;13,4;64,9;0,03;0,36;9,1;<2;1,4;28,9;0,56;0,57;<0.05;7,3;0,35;0,4;1,3;34;0,7;17;1,7;56;107,6
HHE-784;;SOLO;1295;1295;1045;80,7;250;19,31;0,38;4,17;2;228;2,4;0,26;2,1;0,25;72,28;9,7;24;7;21,6;2,97;12;<0.1;2,8;0,03;0,95;33,4;25;0,26;0,85;0,1;0,59;0,05;11,8;18,7;779;14,1;117,5;0,04;0,45;11,1;<2;1,4;30,8;0,61;0,65;<0.05;8,5;0,36;0,46;1,3;36;0,9;18,7;1,8;82;114,9
HHE-785;;SOLO;1410;1410;1090;77,31;320;22,7;0,36;3,3;<1;175;1,8;0,23;4,34;0,21;59,45;9;21;5;28;3,41;9,2;<0.1;2,58;0,02;0,71;27,4;21;0,24;0,55;0,09;0,96;0,05;10,7;15,5;803;12,5;79,3;0,05;0,44;9,2;<2;1,2;34,5;0,46;0,56;<0.05;7,3;0,32;0,35;1,2;27;0,8;17,3;1,7;78;106
HHE-786;;SOLO;1500;1500;1180;78,67;320;21,33;0,39;4,2;28;194;2,5;0,27;1,26;0,21;74,08;9,7;24;6;15;2,52;12,3;<0.1;3,1;0,03;0,67;34,2;28;0,29;0,55;0,07;0,67;0,06;12,3;16;506;14,4;87,3;0,03;0,41;11,4;<2;1,6;34,6;0,74;0,66;<0.05;8,9;0,39;0,42;1,6;37;0,9;19,9;2,1;68;124
HHE-787;;SOLO;1655;1655;1335;80,67;320;19,34;0,34;4,11;<1;191;2,4;0,25;1,32;0,18;70,97;9,1;24;6;15,7;2,57;11,7;0,2;3,01;0,03;0,68;32,5;28;0,28;0,54;0,08;0,7;0,06;13,1;16,2;514;13,8;87,5;0,04;0,4;10,9;<2;1,5;33,2;0,69;0,62;<0.05;8,6;0,37;0,42;1,5;35;0,9;19,4;1,9;67;120,8
HHE-788;;SOLO;1560;1560;1240;79,49;320;20,51;0,4;1,64;<1;196;0,8;0,17;0,31;0,08;47,74;4,6;15;<5;18,4;1,38;4,6;0,1;2,89;0,02;0,45;22,3;12;0,22;0,17;0,02;0,71;0,13;10,6;7,2;149;8,5;40,6;0,02;0,42;5,6;<2;0,8;35,4;0,73;0,43;0,09;7,5;0,38;0,36;2,4;25;0,8;12,5;1,4;27;100,7
HHE-789;;SOLO;1620;1620;1280;79,01;340;20,99;0,38;4,27;<1;287;2,3;0,29;6,12;0,15;65,12;9,1;20;7;13,5;2,48;11,5;0,1;2,57;0,03;0,99;31,1;31;0,25;0,83;0,08;0,74;0,19;11,7;20,5;913;13,1;101,6;0,07;0,51;11,3;<2;1,6;152,1;0,76;0,61;<0.05;8,8;0,29;0,51;1,8;39;0,9;18,3;1,8;76;97,3
HHE-790;;SOLO;1695;1695;1355;79,94;340;20,06;0,38;3,83;<1;212;2;0,24;6,3;0,21;63,84;9,4;18;7;18,8;2,35;10;<0.1;2,16;0,03;0,72;32,7;19;0,24;0,65;0,1;0,63;0,05;9,1;17,2;1183;12,9;88,4;0,07;0,48;10,1;<2;1,4;97,4;0,44;0,61;<0.05;7,7;0,3;0,41;1,4;26;0,7;18;1,7;82;86,4
BRANCO_PREP;;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;0,16;<1;<5;<0.1;<0.04;0,02;<0.02;1,81;2,8;5;<5;3;0,61;<0.1;0,9;<0.02;<0.02;0,02;1;4;<0.01;0,02;0,01;1,44;0,03;0,6;1,8;<50;0,8;4,1;<0.01;<0.05;<0.5;<2;<0.3;11,5;<0.05;<0.05;<0.05;<0.2;<0.01;0,02;<0.1;3;<0.1;1;<0.1;8;6
HHE-791;;SOLO;1520;1520;1260;82,9;260;17,11;<0.02;4,24;<1;264;2,4;0,23;4,95;0,15;78,82;7,2;20;6;25;2,66;11,7;0,5;0,44;0,03;0,89;38,5;33;0,32;0,61;0,03;0,46;0,06;5,7;18,1;2720;14,3;112,6;0,04;0,14;11,7;<2;0,8;184,6;0,33;0,8;<0.05;8,4;0,3;0,45;2,5;52;0,6;25,3;2,2;114;50,6
HHE-792;;SOLO;1575;1575;1275;80,95;300;19,05;0,53;4,43;4;327;2,4;0,17;9,19;0,24;62,2;9,1;20;7;14;2,62;12;<0.1;2,43;0,03;1,62;29,7;29;0,27;1,22;0,08;0,62;0,06;9,6;22,6;907;15,5;127;0,05;0,56;11,1;<2;1,5;40,9;0,42;0,61;<0.05;8,4;0,29;0,59;1,7;43;0,6;21;1,9;84;99,7
HHE-793;;SOLO;2005;2005;1655;82,54;350;17,46;0,52;4,58;<1;520;2,4;0,18;7,17;0,27;67,09;9,3;17;7;13,2;2,35;13,2;<0.1;3,32;0,03;2,46;32,2;23;0,32;2,57;0,07;0,48;0,12;11,1;18,8;1144;13,5;148,5;0,07;0,6;10,6;<2;1,6;71,2;0,53;0,69;<0.05;8,5;0,29;0,67;1,9;44;0,6;22,1;2,2;72;127,8
HHE-794;;SOLO;1665;1665;1415;84,99;250;15,02;0,26;6,28;10;591;3,5;0,32;1,18;0,25;91,2;11,1;34;8;18,9;3,7;16,4;<0.1;3,13;0,05;2,78;45,2;32;0,33;0,91;0,1;0,88;0,07;12,6;25,8;893;23;195,5;0,06;0,97;13,5;<2;2,1;26,3;0,59;0,82;<0.05;12;0,38;0,98;2,7;56;1,2;23;2,3;93;130,1
HHE-795;;SOLO;1660;1660;1465;88,25;195;11,75;0,19;6,21;7;503;3,4;0,33;1,2;0,23;89,83;11,6;31;9;18,3;3,58;17,6;<0.1;2,83;0,05;1,85;45;26;0,32;0,68;0,12;0,54;0,06;12,8;23,2;687;21;173,5;0,06;0,58;14,4;<2;2,2;37,8;0,63;0,81;<0.05;11,6;0,39;0,77;2,3;61;1,1;23,3;2,3;101;111,9
HHE-796;;SOLO;1695;1695;1450;85,55;245;14,45;0,13;5,88;<1;486;3,3;0,3;1,18;0,21;87,46;10,7;26;8;20,4;3,29;15,4;0,3;2,55;0,04;1,91;43,5;25;0,29;0,63;0,1;1,01;0,12;11,1;22,6;903;19,8;162,6;0,07;0,54;12,8;<2;2;44,8;0,5;0,74;<0.05;10,5;0,35;0,78;2,2;53;1;21,7;2;97;101,8
HHE-797;;SOLO;1820;1820;1490;81,87;330;18,13;0,22;5,86;<1;485;3,2;0,31;5,63;0,17;101,96;9,1;27;8;17,2;3,04;16,1;<0.1;2,18;0,04;2,13;52,9;25;0,31;0,71;0,08;0,5;0,09;11,7;24;1320;16,5;163,3;0,07;0,33;14,3;<2;1,9;89,5;0,58;0,77;<0.05;12;0,38;0,7;2,1;59;1,1;21,9;2,1;89;82,9
HHE-798;;SOLO;1640;1640;1340;81,71;300;18,29;0,2;5,72;2;479;3,1;0,32;5,28;0,18;89,2;9,7;29;7;17,5;3,12;15,5;0,1;2,42;0,05;2,06;45,6;25;0,32;0,69;0,08;0,55;0,09;11,6;23,9;1451;16,4;164,8;0,08;0,34;13,9;<2;2;87,8;0,6;0,76;<0.05;11,8;0,37;0,69;2;59;1,1;22,2;2,2;85;90,6
HHE-799;;SOLO;1495;1495;1215;81,27;280;18,73;0,16;4;3;292;2,3;0,23;9,9;0,36;64,07;9,5;22;8;26,8;2,72;10,9;<0.1;0,1;0,03;1,1;32,8;17;0,22;0,82;0,16;0,61;0,06;4,8;18,3;2122;21;120,3;0,1;0,38;10,4;<2;0,7;73,1;0,06;0,59;<0.05;7,7;0,27;0,52;1,4;36;0,7;18,2;1,5;143;21,3
