SGS GEOSOL LABORATÓRIOS LTDA.;;;;;Final Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Client:;CPRM - Cia de Pesquisa de Recursos Minerais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
File Created:;20/9/2011 14:58:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job Number:;GY1101239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Number of Samples:;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Project:;C.C.4068-087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shipment ID:;Lote 1620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P.O. Number:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Received:;16/9/2011 14:58:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Method;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B
VC-L-097;ICC0614;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,1;5,04;4;248;1,7;0,15;1,14;0,77;36,32;7,9;35;<5;9,1;2,55;7,9;0,43;0,02;0,91;14,4;21;0,14;0,68;0,12;0,56;0,03;1,9;9,2;437;17;76,4;<0.1;0,02;0,36;7,3;<2;1,6;28,2;<0.05;0,29;<0.05;5;0,29;0,3;0,6;31;0,3;14;1,1;78;42,1
VC-L-098;ICC0615;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,21;4,04;7;254;2,2;0,18;5,38;0,84;63,6;11,1;25;<5;12,7;2,14;10,6;2,17;0,03;0,74;24,7;17;0,23;0,88;0,11;1,09;0,02;8,2;15,4;671;26,5;97,2;<0.1;0,03;0,73;5,2;<2;2,2;22,7;0,24;0,5;0,07;6,8;0,24;0,39;1;27;1,3;25;1,8;51;104,6
VC-L-099;ICC0616;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,26;4,77;10;300;2,8;0,22;0,74;0,52;81,33;13;32;<5;17,2;2,42;12,8;2,48;0,03;0,88;31,2;20;0,25;0,52;0,11;0,83;0,02;4,5;16,7;409;22,7;125;<0.1;0,02;0,64;6,3;<2;2,9;21,3;0,11;0,56;0,07;8;0,27;0,46;1,1;37;0,4;26,5;2;59;118,3
VC-L-100;ICC0617;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,14;4,9;9;362;2,3;0,24;2,72;0,33;71,84;10,6;30;<5;14,3;2,66;12,6;2,91;0,04;1,22;24;20;0,23;0,61;0,08;0,81;0,05;5,6;16,1;486;16,6;126,8;<0.1;0,03;0,56;6,5;<2;2,6;35,6;0,14;0,48;<0.05;8,3;0,27;0,45;1,2;42;0,4;21,8;1,9;58;151,5
VC-L-100-A;ICC0618;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,14;5,03;9;374;2,3;0,21;3,39;0,42;76,67;11;31;<5;14,2;2,71;13,4;3,26;0,04;1,25;30,2;23;0,23;0,65;0,09;0,79;0,05;4,3;16,7;467;18,8;127,3;<0.1;0,03;0,53;6,7;<2;3;38,5;0,08;0,51;<0.05;8,8;0,28;0,48;1,2;43;0,3;22,3;1,9;57;159,2
VC-L-101;ICC0619;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,13;5,25;7;339;2,9;0,21;0,51;0,35;77,48;12,2;34;6;14;2,66;14,3;2,18;0,04;1,27;30,2;32;0,25;0,72;0,09;0,32;0,05;1,2;13,7;318;19,2;137;<0.1;0,02;0,28;7,6;<2;2,1;29,7;0,06;0,53;<0.05;8,8;0,18;0,53;1,4;28;0,2;23,8;2;73;106,5
VC-L-102;ICC0620;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,12;5,05;7;289;2,7;0,21;0,57;1,72;69,71;11,3;33;5;11,5;2,55;12,9;2,41;0,04;1,08;23,2;28;0,22;0,65;0,09;0,22;0,04;0,3;13;296;42;124,3;<0.1;0,02;0,2;7;<2;1,6;26,6;<0.05;0,48;<0.05;8,3;0,14;0,5;1,3;19;<0.1;20,3;1,8;70;110,1
VC-L-103;ICC0621;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,15;4,6;10;314;3,4;0,26;0,98;1,28;99,13;16,2;31;6;17,8;2,41;16,4;3,47;0,04;1,03;32,1;25;0,33;0,55;0,1;0,33;0,04;0,3;17,8;420;71,5;164,7;<0.1;0,01;0,37;6,5;<2;2,6;33,6;<0.05;0,71;0,07;11,4;0,19;0,75;2,1;23;0,5;31,4;3;64;120,5
VC-L-104;ICC0622;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,22;5,29;13;373;3,6;0,27;0,56;1,68;93,6;14,1;30;7;26,9;2,52;18,8;3,61;0,04;1,68;31,6;36;0,32;0,72;0,1;1,19;0,07;14,9;18;454;61,4;195,2;<0.1;0,02;0,88;7,2;<2;3,8;30,6;0,65;0,69;0,09;11,3;0,28;0,82;2,1;40;2,1;27,9;3;76;136,3
VC-L-105;ICC0623;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,17;4,72;9;282;2,9;0,26;0,49;3,73;90,17;13,6;30;7;22,8;2,44;16,8;3,15;0,05;1,03;30,1;24;0,3;0,67;0,1;1,15;0,05;5,7;16,1;292;87,2;157,9;<0.1;0,01;0,72;6,4;<2;3;27,5;0,33;0,59;0,08;10,6;0,27;0,72;1,9;34;0,5;27,5;2,6;67;120
VC-L-106;ICC0624;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,23;4,69;11;310;3;0,25;0,77;1,62;88,48;13,9;30;6;24,5;2,66;16,7;3,49;0,05;1,26;29,7;21;0,3;0,59;0,1;1,22;0,08;13,7;18,1;430;64,7;166,4;<0.1;0,02;1,03;6,1;<2;3,3;25,4;0,85;0,62;0,11;10,4;0,28;0,74;1,8;34;2;27;2,7;69;128,8
VC-L-107;ICC0625;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,24;4,97;11;343;3,3;0,27;0,74;3,61;89,57;13,3;33;7;23,5;2,48;17,9;3,59;0,05;1,42;31;21;0,31;0,61;0,09;1,23;0,1;14,7;19,4;539;79,4;171,9;<0.1;0,03;1,07;6,5;<2;3,8;29,5;0,79;0,61;0,1;10,5;0,28;0,77;1,7;38;2,1;27,6;2,7;65;140,2
VC-L-108;ICC0626;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,23;5,82;11;457;3,5;0,3;1,35;1,04;93,29;12,9;42;6;24,8;2,84;20;3,76;0,05;2,41;32,6;25;0,31;0,6;0,08;1,52;0,17;15,4;19,9;862;36,9;209,9;<0.1;0,04;0,98;6,7;<2;3,9;40,9;0,8;0,61;0,09;12;0,28;0,89;2,3;47;2,2;27,3;2,8;69;143,5
VC-L-109;ICC0627;SOLO;2095;1830;99,18;1545;270;14,88;285;275;96,49;1;0,36;0,22;5,04;11;345;3,3;0,28;0,46;0,56;96,47;14,6;32;6;20,5;2,66;18,1;3,79;0,05;1,54;31,5;21;0,31;0,62;0,08;1,51;0,09;10,3;15,1;414;32,5;175;<0.1;0,02;0,84;6,5;<2;3,4;37,7;0,28;0,61;0,07;11,7;0,28;0,78;2,1;35;0,9;26,9;2,7;66;136,3
VC-L-110;ICC0628;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,35;4,95;21;375;6,4;0,54;0,53;0,92;190,78;26,4;33;13;39,5;2,54;34,2;7,76;0,09;1,52;76,1;23;0,69;0,73;0,08;2,42;0,06;14;29,7;288;70,8;444,5;<0.1;0,01;1,15;6,1;<2;5,6;33,3;0,24;1,41;0,09;23,5;0,25;1,8;4,2;31;0,9;51,4;6,3;64;125,3
VC-L-110-A;ICC0629;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,17;4,93;12;365;3,1;0,25;0,5;0,42;89,22;13,1;29;7;17,7;2,38;17,7;3,36;0,05;1,47;29,1;25;0,31;0,74;0,08;0,91;0,07;7,2;12,5;226;30,6;173,3;<0.1;0,01;0,69;6,3;<2;2,9;32,5;0,13;0,62;0,07;10,9;0,24;0,8;1,9;33;0,3;28,1;2,7;66;125
VC-L-111;ICC0630;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,2;4,64;9;347;2,6;0,23;0,34;0,79;62,39;12,6;30;6;16,7;2,42;15,6;3,38;0,04;1,41;24,4;21;0,26;0,57;0,08;1,83;0,07;15,1;19,1;286;46,9;158,8;<0.1;0,01;0,72;5,5;<2;4,2;31,3;0,5;0,52;0,07;9,5;0,25;0,72;1,8;33;1,4;21,4;2,4;52;123
VC-L-112;ICC0631;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,18;4,33;8;335;2,6;0,22;0,74;0,54;77,42;12,4;27;6;16,1;2,11;14,4;3,13;0,04;1,32;24,7;21;0,26;0,61;0,08;1,54;0,08;12,5;11,3;365;35,3;142,9;<0.1;0,01;0,78;5,5;<2;3;37;0,61;0,49;0,06;9,5;0,25;0,7;1,7;33;1,9;22,7;2,3;55;121,2
VC-L-113;ICC0632;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,15;3,94;7;246;2,5;0,21;0,39;0,67;61,6;14,9;22;5;12,2;1,92;13,6;2,76;0,04;0,81;23;16;0,23;0,47;0,07;0,72;0,05;1,4;10,2;228;37,9;117,9;<0.1;0,01;0,49;5,1;<2;2,4;27,2;<0.05;0,47;<0.05;8,9;0,21;0,58;1,7;27;0,2;20,4;2,1;46;105
VC-L-114;ICC0633;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,15;4,44;6;266;2,3;0,22;0,41;0,71;81,02;12,3;32;6;13,3;2,07;15,1;2,84;0,04;0,9;25,3;19;0,26;0,62;0,06;0,51;0,06;1,1;10,1;161;39,5;132,5;<0.1;0,01;0,44;5,8;<2;2,4;31,5;<0.05;0,53;<0.05;9,8;0,19;0,67;1,7;27;<0.1;22,8;2,4;50;104,9
VC-L-115;ICC0634;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,2;4,08;9;267;2,3;0,22;0,53;1,4;74,93;12,1;27;5;15,1;2,05;14,2;3,16;0,04;0,99;23,3;18;0,24;0,53;0,06;1,38;0,06;11,9;9;354;37,8;129,6;<0.1;0,01;0,89;5,3;<2;2,8;30,3;0,48;0,48;0,07;9;0,25;0,6;1,6;33;1,3;20,6;2,2;49;122
VC-L-116;ICC0635;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,18;4,4;8;281;2,7;0,24;0,55;1,89;90,7;13;25;6;20,1;2,16;15,8;3,17;0,04;1,04;28,6;18;0,29;0,62;0,08;0,86;0,05;3,7;14,5;282;56,9;147,1;<0.1;0,01;0,73;5,6;<2;2,9;29,9;0,15;0,6;<0.05;10,1;0,23;0,7;1,8;27;0,5;26,4;2,6;54;114,1
VC-L-117;ICC0636;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,17;4,7;10;350;2,7;0,21;2,28;1,3;80,44;11,4;33;6;19,8;2,44;16;3,31;0,04;1,75;27,5;24;0,3;1,07;0,07;1,44;0,06;9,9;16,1;777;33,8;175,2;<0.1;0,03;1,01;5,9;<2;3,1;38,1;0,24;0,6;<0.05;9,8;0,24;0,7;1,8;35;1,5;27,3;2,7;54;118,4
VC-L-118;ICC0637;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,18;4,44;10;276;3,1;0,24;0,78;1,69;86,23;14;29;7;23,2;2,36;16,3;3,38;0,05;1,1;27,9;21;0,3;0,87;0,07;0,9;0,04;4,7;17,7;349;52,9;148,9;<0.1;0,02;0,86;6,1;<2;19,2;34,2;0,19;0,6;<0.05;10,7;0,25;0,7;1,7;26;0,5;26,2;2,7;57;125,6
VC-L-119;ICC0638;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,13;4,61;9;244;3,2;0,26;0,74;0,69;95,34;14,7;20;6;16,5;2,14;15,7;0,49;0,04;0,78;30,4;21;0,31;0,57;0,08;1,23;0,03;5,5;15,7;239;33,6;121,1;<0.1;0,02;0,47;6,3;<2;2,4;26;<0.05;0,66;<0.05;10,1;0,28;0,62;1,7;33;0,7;30,7;2,8;51;30,1
VC-L-120;ICC0639;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,14;4,87;5;260;2,8;0,27;0,51;0,65;88,64;14;19;6;15,5;2,27;16,3;2,46;0,04;0,78;25,6;18;0,29;0,54;0,07;1,14;0,06;3,1;11,1;120;46,7;126,9;<0.1;<0.01;0,28;6,2;<2;2,6;31,7;<0.05;0,58;<0.05;10,2;0,3;0,64;1,7;32;0,2;23,1;2,7;48;107,8
VC-L-120-A;ICC0640;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,16;4,85;7;254;2,8;0,28;0,5;0,61;89,32;13,9;23;7;12,3;2,18;17,1;3,41;0,04;0,76;26,6;18;0,29;0,52;0,06;0,64;0,05;1,4;10,6;156;34,2;135,1;<0.1;<0.01;0,4;6,5;<2;2,9;31,3;<0.05;0,56;<0.05;10,8;0,27;0,66;1,8;29;0,1;22,6;2,6;49;125,9
VC-L-121;ICC0641;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,16;4,06;7;214;2,1;0,24;0,39;0,53;81,88;11,4;23;5;10,6;2,07;14,1;3,23;0,03;0,48;24;13;0,25;0,51;0,07;1,27;0,05;8,5;8,8;123;29,8;98,5;<0.1;0,01;0,66;5,4;<2;2,7;28,7;0,23;0,48;0,06;9,1;0,28;0,53;1,6;33;0,7;21,9;2,3;43;129,7
VC-L-122;ICC0642;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,19;3,8;8;179;2;0,22;0,48;0,78;61,15;15,1;22;5;13,2;1,92;13,6;3,28;0,04;0,52;22,8;15;0,24;0,34;0,08;1,23;0,04;6,7;7,4;223;34,5;109,2;<0.1;<0.01;0,61;5,2;<2;2,7;28,8;0,18;0,47;0,09;9,2;0,26;0,53;1,7;30;0,7;19,5;2,1;40;123
VC-L-123;ICC0643;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,46;4,75;7;316;2,9;0,25;0,46;0,58;80,52;12,3;33;5;23,8;2,36;16,4;3,79;0,05;1,45;26,5;17;0,26;0,47;0,07;1,48;0,12;15,3;13,1;494;29,2;172,4;<0.1;0,01;0,76;5,7;<2;3,3;35,3;0,7;0,52;<0.05;10,4;0,27;0,69;1,7;37;2,5;23,7;2,4;52;140,2
VC-L-124;ICC0644;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,22;4,55;17;355;2,8;0,27;0,46;0,96;82,75;12,9;32;<5;29,3;2,53;15,1;3,62;0,04;1,43;26,3;17;0,24;0,45;0,1;1,53;0,24;18,4;13,3;437;34,4;161;<0.1;0,02;1,11;5,1;<2;3,6;37,3;0,92;0,53;0,06;10,5;0,27;0,68;1,7;35;2;21,7;2,2;50;126,8
VC-L-125;ICC0645;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,23;4,24;6;230;2,4;0,33;0,66;0,73;82,65;13,8;32;5;18,8;2,15;14,8;3,84;0,04;0,61;25,9;20;0,26;0,45;0,07;1,11;0,08;14,4;11,5;188;40,4;122,2;<0.1;0,01;1,46;6;<2;7,7;31,6;1,06;0,51;<0.05;10,2;0,31;0,55;1,4;35;1,8;22;2,4;54;157,6
VC-L-126;ICC0646;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,17;3,7;5;186;2;0,2;0,62;0,6;59,44;11,4;23;<5;18,6;1,76;11,6;3,21;0,03;0,53;21,9;13;0,22;0,34;0,08;1,02;0,08;12,2;9;313;26;104,3;<0.1;0,02;0,8;5;<2;2,8;32,3;0,61;0,42;<0.05;8,5;0,28;0,46;1,3;30;1,6;18;1,9;44;136,2
VC-L-127;ICC0647;SOLO;1685;1500;98;1315;155;10,54;300;278;92,67;1;0,36;0,05;4,01;5;198;1,8;0,19;0,63;0,18;57,6;8,9;33;<5;9,1;2,11;10,5;2,86;0,04;0,57;18,8;15;0,19;0,4;0,07;1,06;0,06;11,5;6,9;251;15,6;89,5;<0.1;0,01;0,71;5,6;<2;2,6;33,1;0,52;0,35;0,06;7,2;0,29;0,45;1;34;1,4;17,3;1,8;47;145,6
VC-L-128;ICC0648;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,12;4,35;5;164;1,3;0,21;0,47;0,62;39,25;5,9;29;<5;10,1;2,3;10,1;2,63;0,03;0,56;16,4;15;0,18;0,35;0,04;0,99;0,06;4,9;6,2;163;30,3;84,3;<0.1;0,01;0,49;5,9;<2;2,1;34,9;0,1;0,31;0,07;6,8;0,29;0,47;1,2;37;0,6;13,7;1,5;44;140,6
BRANCO_PREP;;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,08;0,02;1;6;<0.1;<0.04;0,01;0,66;0,5;0,7;7;<5;<0.5;0,85;0,2;0,03;<0.02;<0.01;0,3;<1;0,01;<0.01;0,01;1,13;0,03;0,2;1,8;<50;6,4;2,5;<0.1;<0.01;0,28;<0.5;<2;1;4;<0.05;<0.05;<0.05;<0.2;<0.01;0,06;<0.1;<1;0,3;0,1;<0.1;5;<0.5
VC-L-129;ICC0649;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,05;3,81;4;272;1,7;0,19;0,58;0,14;50;8,3;27;<5;9;2,27;9,5;2,59;0,03;0,78;17,5;14;0,19;0,4;0,07;1,33;0,07;9,7;6,9;215;15,5;96,5;<0.1;0,02;0,51;4,8;<2;2,2;43,8;0,27;0,34;<0.05;6,5;0,26;0,43;1;31;1,3;16,6;1,6;43;123,2
