SGS GEOSOL LABORATÓRIOS LTDA.;;;;;Final Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Client:;CPRM - Cia de Pesquisa de Recursos Minerais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
File Created:;20/9/2011 14:42:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job Number:;GY1101237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Number of Samples:;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Project:;C.C.4068-087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shipment ID:;Lote 1620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P.O. Number:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Received:;16/9/2011 14:42:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Method;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B
VC-L-006;ICC0514;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;3,77;5;259;1,3;2,88;2,18;0,33;47,3;10,1;15;<5;47,8;2,18;11,7;2,36;0,03;0,89;25,8;17;0,34;0,63;0,06;0,91;0,06;5,5;18,3;671;18,7;144,5;<0.1;0,03;0,49;9,1;<2;2;27,9;0,5;0,62;7,25;8,8;0,28;0,63;1,2;40;<0.1;20,9;2;44;87
VC-L-007;ICC0515;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,16;4,49;5;364;1,5;1,4;0,13;0,28;46,92;10,6;14;5;44,5;2,37;13,4;2,2;0,04;1,45;25,5;26;0,31;0,97;0,07;0,68;0,18;2,1;20,7;195;20,4;172,3;<0.1;0,01;0,32;8,9;<2;2,4;26,3;0,33;0,57;6,6;7,6;0,27;0,67;1,6;41;<0.1;21,8;1,9;49;74,3
VC-L-008;ICC0516;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,17;4,64;5;397;2,1;0,67;0,29;0,65;51,93;11,8;15;5;33,8;2,37;14,1;2,09;0,04;1,63;28;24;0,31;0,77;0,08;0,64;0,23;2,6;21,5;202;20,9;170,2;<0.1;0,01;0,4;9,8;<2;1,9;31,1;0,28;0,62;4,72;8,4;0,26;0,66;1,6;40;<0.1;24,8;2,1;51;68,9
VC-L-009;ICC0517;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,09;4,86;5;467;2;0,21;0,45;0,32;55,01;11,6;14;6;33,9;2,37;14,5;2,68;0,05;1,92;31,1;27;0,33;1,35;0,08;0,66;0,23;4,1;22,5;258;21,4;185;<0.1;0,01;0,49;10,1;<2;2;36,7;0,56;0,64;3,32;9,8;0,27;0,66;2;47;<0.1;26,9;2,2;55;77,4
VC-L-010;ICC0518;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;3,96;5;392;1,7;<0.04;0,46;0,32;34,63;7,3;19;<5;18,2;2,28;9,5;0,56;0,02;1,68;18,9;23;0,2;0,48;0,07;0,47;0,08;3,4;16,6;733;13,5;109,7;<0.1;<0.01;0,49;5,8;<2;1,2;23,2;0,23;0,35;1,92;5,6;0,22;0,35;0,9;37;<0.1;16,3;1,4;43;18,6
VC-L-010-A;ICC0519;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,11;6;399;1,6;<0.04;0,46;0,31;45,8;9,7;19;<5;22,8;2,02;12,9;0,41;0,03;1,67;24,7;23;0,27;0,49;0,07;0,36;0,08;3,9;22,9;748;16,2;131,2;<0.1;<0.01;0,48;8,1;<2;1,4;24,6;0,17;0,48;2,08;7,2;0,23;0,47;1,2;37;<0.1;21,2;1,9;44;8,4
VC-L-011;ICC0520;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,18;4;404;1,7;<0.04;1,92;0,87;44,43;9,1;16;<5;28,4;2,13;11,4;0,34;0,03;1,82;25,1;20;0,24;0,91;0,07;0,44;0,11;3,5;20,5;1642;19,9;117,9;<0.1;0,01;0,5;7,4;<2;1,5;45,7;0,09;0,47;1,21;7,3;0,22;0,49;1,1;33;<0.1;20;1,7;61;14,2
VC-L-012;ICC0521;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,07;4,24;<1;476;1;<0.04;0,45;1,09;22,36;5,5;14;<5;14,5;2,26;7,1;1,02;0,02;2,32;12,6;14;0,11;1,04;0,05;0,18;0,19;1,9;12;288;24,2;99,8;<0.1;0,01;0,13;4,5;<2;1,2;35;0,22;0,19;0,39;3,8;0,18;0,3;0,6;29;<0.1;11,5;0,8;44;54,1
VC-L-013;ICC0522;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,57;7;524;2,2;0,11;1,85;0,8;45,89;10,6;15;<5;30,6;2,63;13,3;0,4;0,03;2,04;26;20;0,28;1,36;0,08;0,78;0,3;5,6;23,4;1526;19,7;123,9;<0.1;0,03;0,56;8,4;<2;2,2;49,6;0,17;0,44;<0.05;6,8;0,24;0,54;1,2;41;<0.1;21,6;1,8;62;<0.5
VC-L-014;ICC0523;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,05;4,14;4;596;1;<0.04;0,46;0,39;37,19;6,5;11;<5;26,5;2,18;10;1,46;0,02;2,75;21,1;16;0,19;0,93;0,04;0,61;0,74;4,1;14,4;246;16,7;149;<0.1;0,02;0,3;5,6;<2;1,5;43,1;0,32;0,35;<0.05;5,8;0,18;0,44;1,3;27;<0.1;15;1,5;33;46,5
VC-L-015;ICC0524;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,2;4;506;1,8;<0.04;2,17;0,38;45,73;8,5;12;<5;28,3;2,27;11,6;1,96;0,03;2,01;26;17;0,24;2,31;0,06;0,45;0,3;5,7;17,9;1053;15,1;121,8;<0.1;0,02;0,49;7,1;<2;1,9;65,7;0,28;0,45;<0.05;7,5;0,21;0,49;1,2;36;<0.1;18,9;1,7;46;56
VC-L-016;ICC0525;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;3,74;7;459;1,7;<0.04;8,42;0,55;42,36;10;15;<5;24,8;5,64;10,4;1,5;0,03;1,69;24,3;18;0,26;1,2;0,09;0,57;0,2;4,6;23,3;1787;15,5;91,5;<0.1;0,03;0,44;7,8;<2;1,6;45,8;0,21;0,55;<0.05;6,3;0,17;0,39;1;44;<0.1;22,4;1,8;34;50,8
VC-L-017;ICC0526;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,93;10;566;2,1;0,06;0,62;0,44;52,38;12,3;17;<5;23,9;3,48;14,2;2,49;0,03;2,6;29,3;19;0,29;0,53;0,06;0,55;0,43;7,7;21,2;597;21,1;142,8;<0.1;0,02;0,55;9,3;<2;2,1;33,2;0,44;0,5;<0.05;8,1;0,26;0,55;1,3;52;<0.1;22,5;2;42;82,1
VC-L-018;ICC0527;SOLO;2275;2035;99,26;1775;245;12,13;310;305;98,39;1;0,33;<0.02;5,43;9;677;1,8;<0.04;0,98;0,86;51,47;15,5;24;<5;28,9;5,01;15,6;1,11;0,05;2,84;29,1;22;0,26;0,82;0,07;0,9;0,56;7,6;29,7;1339;22;132,2;<0.1;0,04;0,39;10,8;<2;3,1;42,1;0,07;0,51;<0.05;7,6;0,28;0,73;1,3;65;<0.1;22,4;1,8;53;45,3
VC-L-019;ICC0528;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,34;7;418;1,4;<0.04;0,43;0,35;47,61;13,5;17;<5;23;2,29;13,4;2,34;0,04;1,86;25,1;20;0,26;0,41;0,06;0,49;0,31;6;17,2;347;21,4;112,3;<0.1;0,01;0,36;9,1;<2;1,8;33,1;<0.05;0,48;<0.05;7,9;0,29;0,51;1,3;41;<0.1;19,9;1,8;38;75,9
VC-L-020;ICC0529;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,07;4;6;360;2,1;<0.04;3,45;0,4;45,12;10,7;19;<5;21;2,35;11,2;0,3;0,03;1,68;23,1;27;0,2;0,68;0,1;0,48;0,14;3,5;20,5;1008;23,1;112,6;<0.1;0,03;0,48;7,6;<2;1,2;28,7;<0.05;0,39;<0.05;6,8;0,22;0,47;1,2;43;<0.1;18,6;1,5;55;6,9
VC-L-020-A;ICC0530;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,06;3,61;6;358;1,7;<0.04;3,27;0,37;49,88;11,9;17;<5;19,5;2,36;11,3;0,11;0,03;1,68;24;22;0,2;0,65;0,1;0,54;0,14;3,6;20,2;985;24,5;119,5;<0.1;0,02;0,51;7,1;<2;1,4;27,4;<0.05;0,42;<0.05;6,8;0,19;0,51;1,3;41;<0.1;18,6;1,6;49;1,6
VC-L-021;ICC0531;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,09;4,71;7;280;2,1;<0.04;0,42;1,14;50,27;11,8;19;6;21,2;2,38;15,1;2,55;0,04;1,4;25,3;27;0,28;0,54;0,06;0,68;0,14;6,2;15,2;251;36,6;128,6;<0.1;<0.01;0,48;10,4;<2;2,2;32,7;0,12;0,45;<0.05;8,3;0,31;0,59;1,5;49;<0.1;20,7;2;47;86,3
VC-L-022;ICC0532;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,44;8;254;1,8;<0.04;4,03;0,31;50,44;11;18;5;24,8;2,19;13,3;2,46;0,03;1,14;27,5;27;0,29;0,45;0,06;0,58;0,07;7,5;17,5;279;20,2;104,4;<0.1;0,01;0,47;9,5;<2;2;28,7;0,09;0,49;<0.05;8,5;0,3;0,47;1,2;38;<0.1;21,4;1,9;44;82,5
VC-L-023;ICC0533;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;3,96;5;255;1,8;<0.04;8,51;0,37;44,7;11,8;16;<5;23,5;2;13,2;0,43;0,03;1,21;25,6;26;0,25;0,52;0,06;0,39;0,06;4,3;20,4;1032;16,7;108,5;<0.1;0,02;0,38;9,9;<2;1,4;38,8;<0.05;0,44;<0.05;7,7;0,27;0,41;1,2;35;<0.1;21;1,8;43;13
VC-L-024;ICC0534;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,58;8;258;2,1;9,5;0,59;0,27;54,1;12,7;14;6;21,6;2,39;15,3;2,45;0,05;1,15;27,9;24;0,47;0,5;0,06;1,55;0,07;8,6;16,7;195;21,3;159,9;<0.1;<0.01;0,5;11,5;2;2,8;26,5;0,69;0,99;6,49;11,1;0,32;0,96;1,4;39;<0.1;21,3;2,3;43;81,9
VC-L-025;ICC0535;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,04;4,83;9;208;1,8;3,28;0,62;0,23;50,69;11,4;17;6;18,6;2,46;17;2,64;0,04;0,96;26,5;22;0,32;0,43;0,03;0,7;0,05;4,2;15,8;200;23,7;133,2;<0.1;<0.01;0,45;13,1;<2;2,8;22,3;0,55;0,59;4,7;10,1;0,31;0,6;1,5;43;<0.1;20,2;2,1;42;85,1
VC-L-026;ICC0536;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,46;9;286;2,1;1,16;1,38;0,24;57,95;13,2;22;6;16,3;2,31;16,2;2,75;0,05;1,15;33,4;33;0,34;0,81;0,07;1,04;0,09;7,2;25,2;189;21,8;144;<0.1;<0.01;0,55;12,2;<2;2,8;27,8;0,43;0,65;3,88;10,5;0,31;0,66;1,4;41;<0.1;26,8;2,2;48;88,2
VC-L-027;ICC0537;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,05;3,9;8;263;1,7;<0.04;5,56;0,33;47,86;12,2;22;6;23;2,02;14;0,21;0,03;1,27;25,4;31;0,28;0,81;0,08;0,48;0,06;4,1;22,2;1140;19,8;144,2;<0.1;0,03;0,46;9,9;<2;1,8;30,6;0,12;0,51;2,26;8,3;0,24;0,6;1,5;40;<0.1;22;1,8;55;6,8
VC-L-028;ICC0538;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,07;3,99;5;247;1,6;<0.04;7,68;0,38;34,1;9,5;23;<5;19,6;2,07;11,4;0,07;0,03;1,41;18,7;34;0,21;0,86;0,08;0,66;0,06;2,7;20,6;1458;20,1;102,7;<0.1;0,03;0,36;8,3;<2;2,1;33,7;0,07;0,37;1,13;6,2;0,22;0,45;1,1;39;<0.1;15,7;1,3;61;1,2
VC-L-029;ICC0539;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,68;6;325;2,1;<0.04;0,43;0,24;45,46;11,5;21;5;17,5;2,67;14,1;2,23;0,04;1,49;22,7;18;0,25;0,56;0,05;0,7;0,17;6;14;222;18,7;133,9;<0.1;<0.01;0,38;9,7;<2;2;30;0,25;0,42;0,8;7,6;0,28;0,55;1,4;43;<0.1;17,4;1,7;46;76,9
VC-L-030;ICC0540;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,38;6;379;1,7;<0.04;0,47;0,22;44,27;9,7;20;<5;15,1;2,44;11,7;1,88;0,03;1,57;23;21;0,22;0,6;0,07;0,6;0,19;5,6;14,7;203;17;126,1;<0.1;<0.01;0,33;7,9;<2;1,8;31,5;0,09;0,42;<0.05;7,1;0,24;0,48;1,2;40;<0.1;17,4;1,7;48;66,5
VC-L-030-A;ICC0541;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;5,37;8;433;1,9;<0.04;0,54;0,28;58,8;12,8;19;6;22,7;2,86;16,1;2,46;0,04;2,23;29,9;26;0,3;0,71;0,08;0,68;0,23;6,3;19,4;217;21,4;177,3;<0.1;<0.01;0,4;10,5;<2;2,3;37,9;0,18;0,54;<0.05;9,4;0,28;0,64;1,5;45;<0.1;22,5;2;56;76,7
VC-L-031;ICC0542;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,88;5;469;1,7;<0.04;0,53;0,3;51,75;10,9;18;<5;21,5;2,59;14,4;2,24;0,04;2,05;28,3;19;0,28;0,59;0,08;0,79;0,31;7,5;16,5;365;20,6;149,7;<0.1;0,01;0,44;9;<2;2,1;34,1;0,25;0,52;<0.05;8,3;0,25;0,58;1,4;38;<0.1;22,1;1,9;46;67,3
VC-L-032;ICC0543;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;5,05;6;539;1,9;<0.04;0,99;0,35;52,57;9,8;119;<5;24;2,62;13,3;0,63;0,04;2,4;28,5;20;0,26;0,78;0,08;1,2;0,42;5,4;30,7;816;16,3;146,9;<0.1;0,03;0,42;8,2;<2;1,8;40,7;0,09;0,48;<0.05;8,4;0,25;0,56;1,3;37;<0.1;21;1,9;49;21,5
VC-L-033;ICC0544;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,95;5;494;1,9;<0.04;1,14;0,59;55,78;11,2;14;6;22;2,89;14,5;0,45;0,04;1,67;31,1;22;0,28;0,97;0,08;0,82;0,36;6,2;19,8;1050;22,4;119,4;<0.1;0,02;0,5;9,2;<2;2;36;0,12;0,55;<0.05;9,4;0,24;0,6;1,4;38;<0.1;23,5;2;57;14,8
VC-L-034;ICC0545;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;3,62;3;384;1,4;<0.04;8,78;0,36;38,43;8,3;8;<5;18,6;2,43;10,7;1,64;0,02;1,85;22;16;0,19;2,57;0,07;0,61;0,26;4,6;17,8;1194;13,6;111,1;<0.1;0,02;0,38;6,9;<2;2;55,4;0,12;0,4;<0.05;7;0,16;0,35;0,9;28;<0.1;17,1;1,6;37;50
VC-L-035;ICC0546;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,89;5;499;2;<0.04;3,07;0,54;44,09;8,3;17;<5;17,8;2,52;11,3;1,13;0,03;2,39;24,4;15;0,23;0,97;0,07;0,71;0,4;5,5;17,4;1420;19,6;123,1;<0.1;0,05;0,46;7,2;<2;1,6;46,8;0,16;0,42;<0.05;7;0,22;0,44;1,2;33;<0.1;17,1;1,6;56;10,7
VC-L-036;ICC0547;SOLO;2565;2235;99,11;1930;285;12,87;280;275;98,21;1;0,36;<0.02;4,83;7;543;1,8;<0.04;3,76;0,31;43,41;8;20;<5;19,8;2,33;12;0,19;0,03;2,67;24,4;16;0,23;1,29;0,06;0,65;0,47;3,6;16,7;1438;16,1;133,5;<0.1;0,03;0,53;7,6;<2;1,2;50,8;<0.05;0,4;<0.05;7,8;0,2;0,44;1,1;34;<0.1;17,5;1,7;46;6,5
VC-L-037;ICC0548;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,5;3;456;1,5;<0.04;1,9;0,28;49,16;8,5;14;<5;28,2;3,87;11,6;0,31;0,03;2,28;26,9;14;0,22;0,97;0,07;0,58;0,26;4,6;15;986;16,9;123,7;<0.1;0,02;0,34;7,4;<2;1,5;37,7;<0.05;0,46;<0.05;7,9;0,23;0,45;1,2;35;<0.1;18,9;1,7;49;8,8
BRANCO_PREP;;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,03;0,07;<1;6;0,1;<0.04;0,02;0,23;0,58;0,9;8;<5;4,9;0,93;0,3;0,05;<0.02;<0.01;0,3;<1;<0.01;<0.01;0,01;0,42;0,02;0,4;3,8;<50;4,4;3,4;<0.1;<0.01;0,25;<0.5;<2;0,8;1,8;<0.05;<0.05;<0.05;<0.2;<0.01;<0.02;<0.1;2;<0.1;<0.1;<0.1;2;2,2
