SGS GEOSOL LABORATÓRIOS LTDA.;;;;;Final Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Client:;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS CPRM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
File Created:;13/10/2014 14:24:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job Number:;GY1400885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Number of Samples:;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Project:;4.068.087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shipment ID:;3767/SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P.O. Number:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Received:;10/10/2014 14:24:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Method;PREPS80P;PREPS80P;PREPS80P;PREPS80P;PREPS80P;PREPS80P;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B
HHE-655;;SOLO;1585;1585;1305;82,33;280;17,67;<0.02;5,28;112;497;1,1;0,13;5,58;0,19;62,07;23;129;<5;37;4,36;12,7;<0.1;<0.02;0,04;1,26;29,1;43;0,27;3,45;0,17;0,21;0,17;4,5;100,5;1668;13,2;78,2;0,06;0,59;16,9;<2;1;85,1;0,88;0,63;0,07;7,5;0,33;0,44;1;67;0,4;17,9;1,7;93;54,6
HHE-656;;SOLO;1785;1785;1470;82,35;315;17,65;<0.02;5,58;105;607;1,4;0,13;1;0,17;86,86;17,5;54;<5;28,5;4,16;14,4;<0.1;<0.02;0,04;1,38;38,4;25;0,32;1,06;0,16;0,58;0,31;9,2;42,5;503;17,8;89,7;0,02;0,37;14,1;<2;1,4;113;1,41;0,78;0,06;10,4;0,45;0,5;1,3;60;0,6;21,7;2,1;89;81,1
HHE-657;;SOLO;1805;1805;1485;82,27;320;17,73;<0.02;5,57;58;339;2,3;0,26;0,99;0,36;88,07;9,5;28;7;15,4;3,42;16,1;<0.1;<0.02;0,05;1,62;43,7;36;0,42;1,11;0,11;0,87;0,05;12,6;19,2;1073;24,8;124,5;0,05;0,83;9,8;<2;2,1;28;1,89;0,93;0,08;15,6;0,35;0,89;2,8;60;0,8;28,8;2,7;83;100,6
HHE-658;;SOLO;1360;1360;1090;80,15;270;19,85;<0.02;4,95;29;248;2,1;0,28;1,81;0,23;75,57;7,8;23;7;29,1;3,24;13,8;<0.1;<0.02;0,05;1,38;37,2;25;0,32;1,38;0,07;0,25;0,23;11,8;17;756;21,8;126,8;0,03;0,42;9,5;<2;1,8;92,7;1,31;0,75;0,08;14,5;0,43;0,67;1,9;36;1;22,8;2,1;129;94,1
HHE-659;;SOLO;1255;1255;985;78,49;270;21,51;0,11;4,62;55;194;1,7;0,29;3,35;0,37;63,77;7,9;20;7;18,1;2,8;12,7;<0.1;<0.02;0,04;0,73;31,3;19;0,27;0,68;0,1;0,15;0,05;8,8;13,8;1950;24,2;85,1;0,09;0,84;8,5;<2;1,7;81,8;0,52;0,65;0,06;12,7;0,34;0,59;1,7;31;0,9;19,1;1,8;114;82,1
HHE-660;;SOLO;1065;1065;815;76,53;250;23,47;0,04;4,96;103;228;1,6;0,33;3,1;0,36;69,89;7,7;20;7;19,4;2,86;12,8;<0.1;<0.02;0,05;0,68;32,7;19;0,29;0,69;0,12;0,18;0,04;8,1;12,9;2203;21,1;102,5;0,12;0,49;8,5;<2;1,8;85,8;0,38;0,64;0,06;13,2;0,37;0,67;2;30;0,8;19,3;1,8;114;81,3
HHE-661;;SOLO;1370;1370;1100;80,29;270;19,71;0,11;4,59;113;229;2,1;0,29;5,7;0,3;63,9;8,6;18;7;16,2;3,75;12,1;<0.1;<0.02;0,05;0,52;30,7;18;0,28;2,09;0,2;0,33;0,02;7;16,8;1471;21,2;80,2;0,06;0,53;8,1;<2;1,5;43,6;0,37;0,64;0,07;12,4;0,33;0,57;1,6;36;0,7;18,6;1,7;90;78,3
HHE-662;;SOLO;1375;1375;1065;77,46;310;22,55;<0.02;4,67;21;218;1,6;0,28;4,07;0,25;62,02;8,1;17;7;13,5;2,76;12,3;<0.1;<0.02;0,05;0,77;30,5;19;0,28;0,72;0,09;0,24;0,04;7,5;14,9;1635;17,7;89;0,09;0,57;8,3;<2;1,6;54;0,38;0,64;0,06;12,5;0,34;0,59;1,7;30;0,6;18,2;1,7;92;80,4
HHE-663;;SOLO;1495;1495;1155;77,26;340;22,74;0,19;4,5;81;215;1,3;0,32;6,95;0,22;54,12;7,1;20;7;20,5;2,47;11,9;<0.1;<0.02;0,04;1;25,7;19;0,25;0,78;0,09;0,52;0,05;5,6;13,8;2136;15;100,6;0,09;0,56;8;<2;1,6;46,8;0,51;0,59;0,12;10,1;0,33;0,56;1,5;34;0,8;17,1;2,1;94;79,3
HHE-664;;SOLO;1270;1270;1000;78,74;270;21,26;0,52;4,98;77;229;2,1;0,59;4,16;0,27;66,82;9,1;20;8;18,1;3,04;13,6;<0.1;<0.02;0,06;0,82;30,9;21;0,3;0,78;0,13;0,7;0,03;6,2;15,9;1481;19,8;109,9;0,08;0,61;9,8;<2;2,8;81,3;0,42;0,64;0,69;16,7;0,38;1,23;1,9;34;1,7;19,4;1,8;104;87,3
HHE-665;;SOLO;1335;1335;1015;76,03;320;23,97;0,57;5,08;59;239;1,9;0,39;4,73;0,27;68,21;9,3;21;8;19,6;3,13;14;<0.1;<0.02;0,05;0,86;31,2;22;0,31;0,83;0,14;0,36;0,03;10,4;16,6;1562;20,3;112,9;0,09;0,58;9,6;<2;2,2;70,1;0,57;0,63;0,25;15,6;0,39;0,78;1,8;34;1,4;19,7;1,8;112;92
HHE-666;;SOLO;1425;1425;1125;78,95;300;21,05;0,43;4;64;203;1,9;0,32;11,23;0,39;61,72;9,5;17;7;16,2;2,49;11,7;<0.1;<0.02;0,04;0,62;33,4;16;0,29;0,78;0,13;0,43;0,02;7,4;16;1651;20,6;90,8;0,08;0,56;8,1;<2;1,7;78,4;0,43;0,69;0,13;12,7;0,29;0,62;1,8;26;1;20,8;1,8;85;75,3
HHE-667;;SOLO;1145;1145;865;75,55;280;24,45;0,1;4,6;31;213;1,3;0,35;3,15;0,25;58,14;8,4;21;7;20,4;2,73;12,6;0,6;<0.02;0,05;0,68;27,9;20;0,26;0,72;0,11;0,86;0,04;7;13,1;2109;16,8;90;0,11;0,65;8,2;<2;1,9;48,8;0,43;0,61;0,11;10,2;0,33;0,6;1,4;34;0,8;18,6;1,9;88;82,2
HHE-668;;SOLO;1200;1200;940;78,33;260;21,67;0,02;5,35;67;234;1,6;0,39;2,47;0,26;70,23;10,2;26;9;29,9;3,02;14,4;0,6;<0.02;0,05;0,97;34,2;22;0,32;0,75;0,13;0,66;0,05;9,4;15,4;1799;19,7;119,8;0,07;0,72;9,5;<2;2,1;61,9;0,65;0,76;0,1;12,3;0,4;0,65;1,7;37;1,2;23,1;2,1;116;105
HHE-669;;SOLO;1405;1405;1165;82,92;240;17,08;0,18;4,53;104;209;2;0,55;6,48;0,23;61,27;7,9;20;7;20,2;2,71;12,5;<0.1;<0.02;0,06;0,7;30,5;20;0,29;0,69;0,1;0,47;0,02;9,2;16,3;1354;17;97;0,06;0,48;9,4;<2;3;73,4;0,72;0,62;0,56;15,9;0,34;1,2;1,8;30;1,9;19,6;1,7;102;78,4
HHE-670;;SOLO;1420;1420;1100;77,47;320;22,54;0,35;4,33;52;246;1,8;0,29;8,11;0,29;59,31;8,9;17;7;21,7;2,51;12,3;<0.1;<0.02;0,05;1,18;28,8;26;0,27;0,99;0,11;0,06;0,04;5,6;17,4;2093;17,5;108,8;0,09;0,43;8,5;<2;1,4;102,1;0,33;0,62;0,1;11,8;0,3;0,66;2;33;0,8;18,6;1,7;113;74,9
HHE-671;;SOLO;1310;1310;990;75,57;320;24,43;0,15;4,06;58;372;1,6;0,21;5,8;0,26;57,37;7,6;16;6;38,4;2,27;10,6;<0.1;<0.02;0,04;1,03;28,5;18;0,27;1,16;0,1;0,29;0,1;0,5;18,1;4615;15,7;98,8;0,05;<0.05;7,4;<2;<0.3;173,1;0,23;0,59;0,06;11,1;0,24;0,55;1,7;29;0,2;17,3;1,6;165;52,5
HHE-672;;SOLO;1420;1420;1130;79,58;290;20,42;0,21;4,37;21;235;1,8;0,29;3,63;0,31;59,1;7,7;18;7;24,5;2,51;12,5;0,2;<0.02;0,04;0,77;28,7;19;0,27;0,59;0,1;0,31;0,04;6,7;13,6;2324;18,8;96,5;0,1;0,33;8,3;<2;1,3;93,5;0,31;0,59;0,09;13;0,33;0,61;2;31;0,8;18,7;1,7;127;75,5
HHE-673;;SOLO;1200;1200;900;75;300;25;0,24;4,6;59;212;1,8;0,26;5,81;0,43;64,59;8,7;20;7;19,4;2,62;12,5;<0.1;<0.02;0,04;0,77;31,2;20;0,3;0,51;0,09;0,18;0,02;5,3;18,2;1556;19,1;102;0,07;0,35;9,4;<2;1,6;68,4;0,39;0,65;0,09;12,9;0,33;0,62;1,8;35;0,7;19,9;1,9;107;76,8
HHE-674;;SOLO;1395;1395;1170;83,87;225;16,13;0,16;1,86;<1;369;0,8;0,09;9,79;0,19;29,9;4,5;9;<5;23,4;1,17;5,3;<0.1;<0.02;0,02;0,55;14,1;13;0,15;1,92;0,04;0,1;0,04;<0.1;15,4;1962;8,7;45,1;0,06;<0.05;3,6;<2;<0.3;374,4;0,08;0,32;<0.05;5,9;0,15;0,33;1,7;18;<0.1;9,3;0,9;62;7,6
HHE-675;;SOLO;1470;1470;1150;78,23;320;21,77;0,22;4,47;68;191;1,8;0,29;4,47;0,2;64,42;8,2;18;7;20,4;2,78;12,5;<0.1;<0.02;0,04;0,57;31;18;0,31;0,66;0,1;0,3;0,02;6,3;16,3;1720;17,5;83,1;0,06;0,48;9,2;<2;1,7;83,3;0,39;0,66;0,07;12,9;0,35;0,59;1,8;30;0,8;20;1,9;97;89
HHE-676;;SOLO;1450;1450;1130;77,93;320;22,07;0,22;4,27;25;185;1,8;0,27;3,94;0,2;63,26;7,9;17;7;20,4;2,51;12,4;<0.1;<0.02;0,05;0,59;30,5;18;0,29;0,66;0,1;0,14;0,02;7,1;15,3;1702;17,5;85,4;0,07;0,62;8,5;<2;1,6;67,5;0,38;0,65;0,06;13;0,35;0,57;1,8;28;0,8;19,5;1,8;97;86,6
HHE-677;;SOLO;1365;1365;1025;75,09;340;24,91;0,3;3,96;20;194;1,7;0,25;5,09;0,27;60,11;8;17;6;23,3;2,4;11,4;<0.1;<0.02;0,04;0,74;29,7;16;0,27;0,7;0,11;0,32;0,03;6;15,1;2432;17,4;97,6;0,08;0,32;7,9;<2;1,1;56,7;0,29;0,63;0,05;12,2;0,37;0,56;1,6;30;0,7;17,6;1,7;109;84,1
HHE-678;;SOLO;1460;1460;1160;79,45;300;20,55;0,26;4,13;<1;199;1,8;0,25;4,32;0,27;59,3;7,9;19;7;20,3;2,39;11,8;<0.1;<0.02;0,04;0,71;29,2;17;0,29;0,71;0,1;0,19;0,03;9,3;14,2;1779;16,7;97,8;0,08;0,45;8,5;<2;1,7;54,3;0,36;0,6;0,07;12,6;0,35;0,55;1,7;27;0,8;17,8;1,7;95;83,7
HHE-679;;SOLO;1365;1365;995;72,89;370;27,11;0,28;3,67;89;206;1,5;0,23;6,49;0,26;53,07;6,9;20;6;19,4;2,26;10,5;0,2;<0.02;0,04;0,61;24,9;16;0,25;0,63;0,09;<0.05;0,03;7,4;15;1856;15,1;80,6;0,07;0,35;7,4;<2;1,2;55,4;0,3;0,54;0,06;11,3;0,31;0,5;1,7;26;0,6;15,8;1,5;96;71,3
HHE-680;;SOLO;1325;1325;995;75,09;330;24,91;0,22;3,83;23;195;1,7;0,26;2,76;0,31;56,67;7,2;19;6;24,7;2,27;11,1;0,1;<0.02;0,04;0,61;28,3;17;0,26;0,63;0,1;0,14;0,04;7;12,3;2089;17,1;78,3;0,1;0,49;7,6;2;1,4;53,2;0,29;0,58;0,06;11,6;0,31;0,51;1,8;27;0,7;17,2;1,7;107;78,2
HHE-681;;SOLO;1305;1305;995;76,25;310;23,76;0,21;3,52;49;190;1,6;0,22;7,37;0,26;54,31;7,1;17;6;22,9;2,3;10,4;<0.1;<0.02;0,04;0,65;25,9;15;0,27;0,64;0,09;0,12;0,03;3,2;15,1;2314;15,9;82,4;0,08;0,21;7,4;<2;1,2;69,7;0,17;0,56;0,08;11,2;0,29;0,49;1,8;24;0,5;16,6;1,5;101;43,4
HHE-682;;SOLO;1135;1135;855;75,33;280;24,67;0,4;4,19;86;202;1,8;0,3;4,33;0,37;61,71;8,7;21;7;22,7;2,67;12,2;<0.1;<0.02;0,04;0,72;29,1;17;0,27;0,65;0,11;0,42;0,03;8,8;16,3;1862;20,3;102,5;0,08;0,51;8,7;2;1,8;63,8;0,59;0,6;0,1;13,3;0,42;0,58;1,9;32;0,8;18,3;1,7;103;115,5
HHE-683;;SOLO;1405;1405;1095;77,94;310;22,06;0,23;4,5;101;197;1,8;0,28;3,5;0,23;66,95;7,8;20;7;20,8;2,67;13;<0.1;<0.02;0,05;0,63;32,7;21;0,3;0,68;0,09;0,12;0,02;8,9;14,8;1275;19,2;93,4;0,06;0,4;9;<2;1,8;41,5;0,53;0,68;0,06;13,8;0,4;0,61;1,8;32;0,8;20,2;2;95;99,7
HHE-684;;SOLO;1565;1565;1175;75,08;390;24,92;0,32;3,71;87;202;1,6;0,22;7,74;0,26;53,55;8;16;6;18,2;2,27;10,9;<0.1;<0.02;0,04;0,62;25,9;17;0,25;0,59;0,09;0,23;0,04;6,8;15,8;1592;15,9;79,4;0,08;0,41;7,6;<2;1,2;51,1;0,31;0,55;0,07;11,5;0,32;0,53;1,8;26;0,7;16,4;1,6;94;78,2
HHE-685;;SOLO;1520;1520;1165;76,65;355;23,36;0,1;3,45;8;193;1,5;0,2;6,96;0,3;55,65;6,8;16;5;33,5;2,2;10,3;0,2;<0.02;0,04;0,79;26,9;16;0,27;0,58;0,08;0,09;0,03;0,9;15,9;4299;16,1;95,2;0,05;<0.05;7,1;<2;<0.3;80,7;0,1;0,59;0,07;10,8;0,23;0,54;1,6;25;<0.1;17,5;1,6;134;20,8
HHE-686;;SOLO;1630;1630;1270;77,91;360;22,09;0,45;3,42;16;170;1,6;0,25;10,4;0,23;53,94;7,1;17;5;16,1;2,18;10;<0.1;<0.02;0,04;0,46;27,6;15;0,26;0,73;0,09;0,48;0,02;5,9;15,1;1407;19,8;69;0,05;0,34;7,3;<2;1,1;82,4;0,29;0,59;0,07;11,5;0,29;0,48;1,6;24;0,6;17,7;1,6;85;77,8
HHE-687;;SOLO;1475;1475;1165;78,98;310;21,02;0,39;3,83;17;190;1,7;0,26;7,82;0,25;57,67;7,6;18;6;17,8;2,23;11;<0.1;<0.02;0,04;0,5;28,6;16;0,28;0,81;0,1;0,09;0,02;6,6;14,8;1490;20,7;75,8;0,06;0,36;7,8;<2;1,6;69,5;0,39;0,62;0,17;12,5;0,32;0,58;1,6;25;0,9;18,4;1,7;93;82,6
HHE-688;;SOLO;1360;1360;970;71,32;390;28,68;0,41;2,35;<1;254;1,4;0,14;13,69;0,23;38,85;5,3;13;<5;24,1;1,52;7;<0.1;<0.02;0,03;0,51;18,7;12;0,2;0,89;0,05;0,06;0,04;2,1;15,7;2140;15,5;65,7;0,06;0,15;5,4;<2;0,6;197,1;0,12;0,43;<0.05;8,1;0,26;0,37;1,8;28;0,2;12,4;1,1;99;35,7
HHE-689;;SOLO;1240;1240;1010;81,45;230;18,55;0,25;4,29;4;240;1,9;0,75;4,74;0,29;63,27;9,3;18;7;27,1;2,58;12,5;<0.1;<0.02;0,09;0,87;32;16;0,3;0,83;0,15;1,07;0,03;6,9;16,2;1971;19,1;116,4;0,11;0,53;10,2;<2;3,3;35,3;0,66;0,73;1,01;16,3;0,3;1,43;2;30;2,5;24,3;1,9;122;75,8
BRANCO_PREP;;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;<0.01;<1;<5;<0.1;<0.04;<0.01;<0.02;<0.05;0,2;2;<5;<0.5;0,55;<0.1;<0.1;<0.02;<0.02;<0.01;<0.1;1;0,01;<0.01;<0.01;0,97;0,01;<0.1;1,4;<50;1,1;<0.2;<0.01;<0.05;<0.5;<2;0,4;1,8;<0.05;<0.05;<0.05;<0.2;<0.01;0,19;<0.1;<1;<0.1;<0.1;<0.1;3;<0.5
HHE-690;;SOLO;1155;1155;930;80,52;225;19,48;0,06;4,73;49;228;2,2;0,34;3,2;0,3;65,84;9,2;21;8;24,3;2,91;13,7;<0.1;<0.02;0,05;0,81;31,9;20;0,29;0,86;0,12;0,69;0,04;7,1;16;1573;19,6;99,8;0,1;0,55;9,2;<2;2;43,3;0,36;0,68;0,17;13,7;0,38;0,76;1,8;37;1,1;21,5;1,8;106;77,5
HHE-691;;SOLO;1210;1210;1090;90,08;120;9,92;0,25;4,63;89;270;2,2;0,32;6,42;0,28;63,55;9,4;24;7;20,6;2,96;13;<0.1;<0.02;0,05;0,75;31,3;17;0,28;0,59;0,12;0,33;0,03;8,7;19,1;1450;21;96;0,09;0,72;9,2;<2;1,9;73;0,51;0,66;0,13;13,4;0,6;0,68;2;45;1,1;20,9;1,7;89;76
HHE-692;;SOLO;1320;1320;1160;87,88;160;12,12;0,13;5,28;44;247;2,4;0,38;1,98;0,4;76,43;10,2;27;8;21,1;3,4;15,3;<0.1;<0.02;0,05;0,65;35,6;19;0,32;0,56;0,15;0,26;0,03;8,9;15,7;1479;25,5;97;0,1;0,59;10;<2;1,9;72,1;0,37;0,76;0,12;14,9;0,39;0,76;2,6;39;1;26,8;2,1;119;80,1
HHE-693;;SOLO;1385;1385;1185;85,56;200;14,44;0,17;4,75;50;291;2,3;0,33;2,93;0,4;70,25;9,9;24;8;23,3;3,04;13,9;<0.1;<0.02;0,05;0,95;32,9;18;0,3;0,71;0,16;0,17;0,04;9,7;16,4;1974;22,1;116,5;0,11;0,55;9;<2;1,8;52,3;0,39;0,68;0,12;14,1;0,35;0,72;1,9;33;0,9;21,7;1,9;121;80,5
HHE-694;;SOLO;1300;1300;1075;82,69;225;17,31;0,12;4,96;29;269;2,1;0,33;3,01;0,29;72,63;8,9;25;8;23,1;3,45;14,9;<0.1;<0.02;0,05;0,67;35,8;23;0,32;0,75;0,13;0,53;0,04;8;17,7;722;22;103,2;0,05;0,51;10;<2;1,9;55,3;0,38;0,74;0,1;14,6;0,38;0,73;1,9;37;0,9;23,7;2,1;105;93,6
HHE-695;;SOLO;1490;1490;1200;80,54;290;19,46;0,13;5,01;9;224;2;0,3;3,04;0,27;69,42;9,1;21;8;15,9;3,12;13,6;<0.1;<0.02;0,05;0,65;34,9;21;0,31;0,68;0,11;0,19;0,02;9,9;16,7;849;20,3;85,7;0,06;0,57;9,3;<2;1,8;50,8;0,44;0,72;0,1;14,2;0,37;0,65;1,8;33;0,8;22,6;2;90;90,2
HHE-696;;SOLO;1590;1590;1300;81,76;290;18,24;0,14;4,58;10;222;1,8;0,26;3,19;0,22;65,82;8,1;22;7;16,7;2,9;12,9;<0.1;<0.02;0,04;0,61;33,6;20;0,31;0,72;0,09;0,4;0,03;7;15,9;560;18,5;81,4;0,04;0,42;8,6;<2;1,6;47,4;0,35;0,7;0,07;13,3;0,36;0,59;1,7;35;0,7;21,4;1,9;86;89,1
HHE-697;;SOLO;1310;1310;1120;85,5;190;14,5;0,11;3,96;<1;183;1,7;0,27;1,93;0,24;56,98;7,5;19;6;17,8;2,72;11,3;<0.1;<0.02;0,04;0,47;27,4;16;0,27;0,5;0,09;0,14;0,02;6,3;12,6;1176;16,6;77,7;0,08;0,38;7,3;<2;1,4;54,9;0,32;0,58;0,07;12;0,31;0,55;1,9;26;0,5;19,4;1,7;81;76,2
HHE-698;;SOLO;1310;1310;1130;86,26;180;13,74;<0.02;3,64;20;172;1,6;0,22;1,72;0,25;52,59;7,2;21;6;19,2;3,13;10,7;<0.1;<0.02;0,04;0,43;25;14;0,26;0,46;0,1;0,36;0,02;5,8;12,5;1078;15,4;73,2;0,08;0,35;6,9;<2;1,2;50,8;0,27;0,57;0,08;11,3;0,29;0,52;1,7;24;0,5;17,9;1,6;81;63,7
