SGS GEOSOL LABORATÓRIOS LTDA.;;;;;Final Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Client:;CPRM - Cia de Pesquisa de Recursos Minerais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
File Created:;20/09/2011 15:26:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job Number:;GY1101244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Number of Samples:;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Project:;C.C.4068-087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shipment ID:;Lote 1620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P.O. Number:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Received:;16/09/2011 15:26:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Method;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B
VC-L-324;ICC0864;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;10,19;15;129;0,9;4,3;0,06;0,03;105,62;9,4;45;12;21,6;5,23;25,3;4,6;0,09;0,82;35,3;86;0,44;0,23;0,02;0,72;0,07;7,7;23,1;255;20,8;89,6;<0.1;<0.01;0,51;14,5;<2;2;19,9;2,09;0,84;0,22;17;0,47;0,65;3;110;1,6;20,2;2,8;35;138,2
VC-L-325;ICC0865;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;8,06;13;142;1,2;1,21;0,05;0,03;87,02;8,9;37;9;21,4;4,43;20,4;3,7;0,08;1;34,8;63;0,36;0,27;0,01;0,39;0,03;5,6;19;237;16,7;81,1;<0.1;<0.01;0,52;11,5;<2;1,1;24,1;1,11;0,71;0,16;13,4;0,4;0,55;2,5;94;1;17,7;2,5;32;111,3
VC-L-326;ICC0866;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,03;7,46;9;51;0,6;0,91;0,07;0,03;78,06;6,4;30;<5;14,4;3,74;17,8;2,46;0,06;0,16;28,4;56;0,3;0,11;0,01;<0.05;<0.01;1,3;15,3;212;14,5;17,2;<0.1;<0.01;0,49;9,7;<2;<0.3;13;0,51;0,58;0,12;12,6;0,27;0,29;2,2;71;0,6;13,4;2;30;74,1
VC-L-327;ICC0867;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;6,99;12;65;0,5;0,71;0,13;0,04;72,63;6,3;34;7;16,2;3,93;17,3;2,93;0,06;0,22;26,3;51;0,29;0,14;0,01;0,18;<0.01;3;14,6;231;15,1;25,2;<0.1;<0.01;0,51;9,6;<2;0,4;14,8;0,44;0,59;0,09;12,3;0,34;0,37;2,2;80;0,5;14;2;26;90,2
VC-L-328;ICC0868;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;6,2;10;72;0,5;0,62;0,09;<0.02;67,57;5,3;32;6;13,8;3,39;14,6;2,8;0,06;0,29;23,7;39;0,27;0,13;0,01;0,24;<0.01;2,7;12,2;190;14,1;32,2;<0.1;<0.01;0,52;8,4;<2;0,5;14,3;0,26;0,54;0,08;10,5;0,38;0,35;1,9;78;0,5;13,2;1,9;25;88,9
VC-L-329;ICC0869;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;5,87;11;62;0,4;0,56;0,09;0,03;61,77;4,9;32;6;20,3;3,49;13,9;2,84;0,04;0,26;21,8;36;0,27;0,12;0,02;0,51;<0.01;4,1;11,5;176;12,1;30,6;<0.1;<0.01;0,67;7,9;<2;0,5;11,9;0,29;0,48;0,06;9,8;0,39;0,3;1,8;77;0,7;12,3;1,8;23;87,4
VC-L-330;ICC0870;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,06;5,41;7;76;0,5;0,49;0,07;0,02;73,03;4,9;28;6;11,4;3,2;13;2,14;0,04;0,26;24,1;35;0,29;0,11;0,02;<0.05;<0.01;0,7;10,2;131;12,5;36,8;<0.1;<0.01;0,38;7,7;<2;<0.3;11,4;0,14;0,6;0,06;9,7;0,26;0,32;1,8;56;0,3;13,2;1,9;19;63,6
VC-L-330-A;ICC0871;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,05;5,38;8;74;0,5;0,48;0,06;0,1;70,14;5,1;27;6;11,7;3,08;13,3;2,45;0,05;0,25;24,1;34;0,28;0,11;0,02;<0.05;<0.01;1;10,4;136;11,3;37,3;<0.1;<0.01;0,36;7,5;<2;<0.3;10,6;0,06;0,54;<0.05;9,7;0,31;0,39;1,8;60;0,4;13,4;1,9;18;70,5
VC-L-331;ICC0872;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;5,83;12;121;0,5;0,52;0,08;<0.02;77,42;4,9;30;7;14,3;3,39;14,2;3,29;0,05;0,72;28,2;37;0,34;0,2;0,02;0,9;0,02;8,9;11,5;187;11,8;80,9;<0.1;<0.01;0,78;8,5;<2;1,3;13,6;1,09;0,61;0,05;10,3;0,42;0,4;1,9;81;1,8;15,7;2,3;22;101,4
VC-L-332;ICC0873;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,03;6,19;11;167;1;0,59;0,04;<0.02;64,25;6,2;64;6;18,1;4,59;15,2;2,99;0,05;1,3;30,3;40;0,36;0,31;0,01;0,64;0,02;2;14,9;159;15,8;108,8;<0.1;<0.01;0,69;9,4;<2;0,8;12;0,13;0,67;<0.05;10,2;0,34;0,48;2,1;92;0,7;16,6;2,4;25;96,3
VC-L-333;ICC0874;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;3,51;13;137;0,7;0,43;0,09;<0.02;45,59;5,4;56;<5;16,7;4,42;8,7;2,04;0,03;0,97;21,7;17;0,22;0,24;0,03;0,62;0,01;4,6;9,8;228;16,7;62;<0.1;<0.01;1,55;4,8;<2;<0.3;13,4;0,19;0,42;0,07;6,1;0,21;0,23;1,3;71;1,1;12,5;1,5;24;70,1
VC-L-334;ICC0875;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;7,64;10;198;1,2;0,44;0,05;<0.02;77,77;5,9;59;8;19,1;4,63;17,9;3,57;0,06;1,64;33,4;50;0,43;0,38;0,02;0,11;0,02;2,8;16;168;15,2;132,1;<0.1;<0.01;0,41;10,5;<2;0,6;13;0,4;0,77;<0.05;11,3;0,33;0,61;2,4;85;0,5;19,8;2,8;28;106,6
VC-L-335;ICC0876;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,47;8;78;0,4;0,3;0,04;<0.02;57,89;3,9;38;<5;14,6;2,98;9,8;2,38;0,03;0,28;22,1;20;0,26;0,11;0,03;0,4;<0.01;3,1;9,3;122;10,8;34,1;<0.1;<0.01;0,46;6,3;<2;0,6;10,5;0,09;0,5;<0.05;6,8;0,3;0,22;1,4;56;0,6;12,4;1,8;18;80,9
VC-L-336;ICC0877;SOLO;2125;1975;97,47;1650;275;14,29;300;270;90;1;0,37;<0.02;3,03;10;78;0,4;0,32;0,03;<0.02;33,6;3,6;37;<5;9,4;2,91;7,1;1,66;0,03;0,51;15;14;0,19;0,15;0,02;0,51;<0.01;3,5;5,8;126;7,9;47,1;<0.1;<0.01;0,67;4,6;<2;<0.3;11;0,05;0,36;<0.05;4,9;0,19;0,16;1,1;57;0,8;8,7;1,2;18;51,3
VC-L-337;ICC0878;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,05;4,53;9;115;0,6;0,32;0,05;<0.02;49,33;3,7;42;<5;11,6;3,05;10,2;2,26;<0.02;0,63;23,7;21;0,27;0,19;0,02;0,37;<0.01;1,9;8,5;175;10,2;64,1;<0.1;<0.01;0,49;6,6;<2;1,3;16,8;<0.05;0,51;<0.05;7,3;0,28;0,26;1,5;64;0,6;13,1;1,8;28;71,3
VC-L-338;ICC0879;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;3,73;12;137;0,7;0,31;0,04;<0.02;43,78;3,3;51;<5;10,9;3,52;9,2;2,2;0,04;0,78;20,7;19;0,22;0,21;0,02;0,59;<0.01;3,6;7,1;171;11,9;62;<0.1;<0.01;0,95;5,4;<2;1,6;20;<0.05;0,44;<0.05;6,7;0,24;0,25;1,4;78;0,7;10,6;1,4;35;70,4
VC-L-339;ICC0880;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,2;6;99;0,4;0,34;0,04;<0.02;49,28;4,6;39;<5;10,4;2,57;9,8;2,52;0,04;0,49;18,3;25;0,22;0,14;0,02;0,11;<0.01;2,2;9;109;10,1;52,6;<0.1;<0.01;0,31;6;<2;0,5;11,9;<0.05;0,4;<0.05;7,2;0,33;0,24;1,5;56;0,5;10,1;1,6;23;79,8
VC-L-340;ICC0881;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4,08;6;68;0,4;0,31;0,03;<0.02;49,73;6,4;37;<5;11,5;2,73;9,5;2,42;0,03;0,22;19,2;24;0,23;0,1;0,02;0,49;<0.01;2,9;10,4;107;10,5;22,3;<0.1;<0.01;0,47;5,4;<2;0,5;9;<0.05;0,4;<0.05;6,7;0,32;0,19;1,3;59;0,6;10,2;1,5;24;78,6
VC-L-340-A;ICC0882;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;4;8;67;0,5;0,25;0,03;<0.02;50,65;6,2;33;<5;10,4;2,45;9,3;2,64;0,03;0,19;19,5;23;0,23;0,09;0,02;0,37;<0.01;4,5;8,8;100;9,3;21,2;<0.1;<0.01;0,58;5,4;<2;<0.3;9,8;0,28;0,42;<0.05;6,8;0,32;0,2;1,3;56;1,3;9,9;1,6;19;79
VC-L-341;ICC0883;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;5,07;9;53;0,4;0,28;0,03;<0.02;51,12;5,7;33;<5;12,6;3,07;11,5;2,67;0,04;0,13;19,2;29;0,23;0,08;0,02;0,28;<0.01;3,3;11,1;122;10,7;14,4;<0.1;<0.01;0,53;6,3;<2;1,3;9,4;0,19;0,42;<0.05;8,1;0,34;0,21;1,5;64;0,7;10;1,6;19;77,9
VC-L-342;ICC0884;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;5,57;9;66;0,4;0,32;0,07;<0.02;59,87;5,7;31;<5;11,3;3;12,8;2,61;0,04;0,1;24;33;0,26;0,08;0,02;0,09;<0.01;2,8;11,5;130;12,7;12;<0.1;<0.01;0,52;7,1;<2;<0.3;13,1;0,17;0,51;<0.05;8,9;0,35;0,24;1,7;66;0,7;11,6;1,8;28;80,8
VC-L-343;ICC0885;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;5,91;11;47;0,4;0,31;0,04;0,06;53,2;5,4;32;<5;12,7;3,26;13,3;2,66;0,04;0,09;20,2;33;0,25;0,08;0,02;0,24;<0.01;2,9;11,8;142;14,1;12;<0.1;<0.01;0,53;7,2;<2;0,3;9,4;0,17;0,45;<0.05;8,8;0,35;0,21;1,6;71;0,6;10,9;1,6;22;80,2
VC-L-344;ICC0886;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;6,88;13;41;0,3;0,38;0,03;<0.02;64,05;5,5;36;<5;13,8;3,46;15,3;3,09;0,06;0,08;21,4;43;0,26;0,07;0,01;0,41;<0.01;6;13,5;166;13,1;10,1;<0.1;<0.01;0,66;8,9;<2;0,6;8,8;0,71;0,49;<0.05;11;0,41;0,23;1,9;87;0,7;11,4;1,7;27;94,8
VC-L-345;ICC0887;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;12,18;28;169;2,6;5,46;0,25;<0.02;99,02;12;64;16;30,4;5,99;29,4;6,97;0,11;0,56;54,1;219;0,7;0,35;0,06;1,63;0,11;21,6;32,6;275;28,1;69;<0.1;0,01;1,81;17;<2;4,5;22,1;6,71;1,48;0,47;22,3;0,81;0,98;4,6;162;4,9;35,7;4,6;34;201,4
VC-L-346;ICC0888;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;11,87;17;83;2,4;2,63;0,42;0,03;113,29;9,8;61;9;30,1;4,59;27,9;6,64;0,11;0,22;65,5;201;0,71;0,35;0,02;1,01;0,07;22,6;29,2;212;27,1;34,7;<0.1;0,02;0,99;17,4;<2;3,2;25;5,07;1,55;0,42;27;0,96;0,63;4,4;149;4;40,4;5,1;36;195,5
VC-L-347;ICC0889;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;11,98;26;157;2,4;1,62;0,31;<0.02;101,82;12,9;60;13;31,6;5,7;28,8;6,33;0,12;0,4;58,1;204;0,7;0,31;0,08;1,16;0,1;23,4;32,2;256;24,8;54,4;<0.1;0,01;1,39;16,7;<2;3,2;22,9;4,83;1,47;0,28;22,5;0,83;0,77;4,4;144;3,9;35,6;4,7;29;186,2
VC-L-348;ICC0890;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;12;26;180;2,5;1,2;0,34;0,02;109,69;13,1;60;10;32,1;5,92;27,8;6,17;0,11;0,35;74,5;191;0,71;0,36;0,11;0,77;0,06;18,4;31,1;285;27,9;53,7;<0.1;0,02;1,14;17,3;<2;2,6;23,5;3,28;1,58;0,29;24,5;0,9;0,71;4,5;139;2,4;41,2;4,8;40;184,8
VC-L-349;ICC0891;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;11,28;27;192;2,5;1,24;0,48;<0.02;104,65;12,5;66;7;26,9;5,79;25,8;5,81;0,1;0,27;78,5;165;0,71;0,42;0,12;0,87;0,09;21,9;27;276;29,7;41;<0.1;0,02;1,48;16,4;<2;2,5;21,4;4,15;1,62;0,24;22,6;0,84;0,61;3,9;139;4,1;41,8;4,8;27;173,5
VC-L-350;ICC0892;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;9,98;30;304;2,3;1,26;0,39;<0.02;131,77;15,6;76;9;36,4;6,08;26;6,41;0,1;0,67;77,4;160;0,8;0,41;0,18;0,53;0,09;19;28,5;282;37,9;55,1;<0.1;0,01;1,25;15,6;<2;2,2;21,1;3,76;1,71;0,23;24,5;0,88;0,87;4,2;152;3,2;42,7;5,4;25;194
VC-L-350-A;ICC0893;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;10,76;31;301;2,4;1,16;0,4;0,04;128,79;14,8;59;9;30,8;6,18;26,3;6,46;0,11;0,68;77,7;161;0,77;0,43;0,17;0,86;0,11;25,8;30,1;265;35,9;60;<0.1;0,01;2,09;16,1;<2;2,7;20,8;4,75;1,65;0,24;24,3;0,95;0,84;4,1;160;5,2;42,5;5,4;27;203,6
VC-L-351;ICC0894;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;10,6;29;258;2,3;0,91;0,34;0,03;121,17;14,1;57;8;30,4;5,98;25,9;6,41;0,1;0,32;76;166;0,77;0,33;0,12;0,47;0,06;21,7;26,7;283;33,7;36,4;<0.1;0,02;1,26;14,6;<2;2,5;21,7;3,76;1,7;0,16;24,4;0,87;0,74;4,5;151;3,5;42,5;5,4;37;183,3
VC-L-352;ICC0895;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;11,71;22;121;2,1;0,85;0,5;<0.02;70,03;8,9;51;9;31,6;4,7;26,9;6,13;0,1;0,36;61,6;172;0,67;0,28;0,05;0,31;0,08;17,7;27,5;253;19,8;54,6;<0.1;0,02;0,61;16;<2;2,5;31;3,19;1,42;0,13;22,9;0,8;0,56;4,4;116;2,3;36,5;4,6;30;186,3
VC-L-353;ICC0896;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;11,9;27;194;2,6;0,87;0,2;<0.02;107,18;13,6;67;9;32,9;5,88;29,5;6,42;0,1;0,45;59,7;200;0,66;0,27;0,11;0,69;0,1;21,1;29,3;260;31,7;44,3;<0.1;0,01;1,16;15,8;<2;2,9;18,9;3,81;1,45;0,14;22,3;0,84;0,71;4,3;151;3,3;34,9;4,7;29;201
VC-L-354;ICC0897;SOLO;1545;1195;98,33;1015;160;13,62;330;310;93,94;1;0,32;<0.02;11,74;28;153;2,3;0,93;0,23;<0.02;115,38;11,8;66;8;33,9;5,76;28,6;6,06;0,11;0,41;65,1;162;0,68;0,23;0,08;0,72;0,06;19,3;28,6;255;29,4;62,1;<0.1;0,01;1,11;15,8;<2;2,8;21;3,1;1,44;0,13;24,6;0,82;0,59;4,1;143;3;37,1;4,6;38;184
VC-L-355;ICC0898;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;11,44;27;182;2,2;0,86;0,22;<0.02;112,04;13,7;64;7;29,3;6,1;27,6;6,14;0,09;0,3;54,3;166;0,59;0,2;0,14;0,81;0,12;23,5;27,1;323;32,4;42,1;<0.1;0,01;1,53;15,4;<2;2,7;23,1;3,68;1,27;0,09;22,6;0,87;0,58;4;150;4,3;30,9;4,2;32;194,6
BRANCO_PREP;;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;0,02;1;<5;<0.1;0,25;<0.01;0,03;0,58;0,5;6;<5;2,8;0,71;0,2;<0.02;<0.02;<0.01;0,4;<1;<0.01;<0.01;<0.01;0,19;<0.01;0,3;1,1;<50;<0.5;1,6;<0.1;<0.01;0,13;<0.5;<2;<0.3;2,7;<0.05;<0.05;<0.05;<0.2;<0.01;<0.02;<0.1;<1;0,5;0,2;<0.1;4;<0.5
